contextID,citationID,CONTENTS,LABELS
64998371,66232773," binding site evolution (Sinha et al., 2004), therefore enabling a phylogenetic version of the algorithm. The model parameters F (including the unknown motif",UNK_UNK
15304814,14269830,"atchprocessing facility or a mixed batch-time-sharing facility, usually in a multiple processor configuration [3-8]. A few papers directly attack the problems of &quot;hardreal-time&quot; programming. Manacher =-=[1]-=- derives an algorithm for the generation of task schedules in a hard-real-time environment, but his results are restricted to the somewhat unrealistic situation of only one request time for all tasks,",UNK_UNK
37270968,38664068," points with all points between the two cylinders. There is special interest in smallest enclosing cylinders. Agarwal et al. [3] propose a construction algorithm with near cubic time complexity. Chan =-=[6]-=- proposes a faster approximation algorithm, and Sch",UNK_UNK
27006049,26287470," the localized execution of the consensus algorithms (but not the attributes). As an example, terms that need be specified and implemented in the ontology include but are not limited to (using an OIL =-=[10]-=- based language): begin-ontology ontology-container title ",UNK_UNK
140018450,159662602,"te textbook on Algorithm Design [11] is devoted to this topic. Recently it is the branchwidth parameter that has been in the focus of several algorithmic research results. For example, several papers =-=[7, 5, 8, 9, 6]-=- show that for graphs of bounded genus the base of the exponent in the running time of these FPT algorithms could be improved by instead doing the dynamic programming along a branch-decomposition of o",UNK_UNK
127691045,144541697,"g filter to stress the regions edges [10]. Kumar and Moni [11] proposed their thresholding and morphological operator based algorithm to segment liver from abdominal CT image slices. Susomboon et al. =-=[12]-=- proposed a hybrid approach consisted of intensity based partition, region-based texture classification, connected component analysis and thresholding for liver segmentation. Massieh et al. [13] propo",UNK_UNK
18141100,16990032,"genvalues ? (n+1) = ? ?? are updated. In each step the dimension of the subspace is increased by one. To preserve the dimension of the subspace the least significant principal vector may be discarded =-=[10]-=-. To obtain an initial model, the batch method may be applied to a smaller set of training images. Alternatively, to have a fully incremental algorithm, the eigenspace may be initialized using the fir",UNK_UNK
14768412,13764281,"e.g., N 100K). 3.2 Embeddings and Algorithms Emulation Embeddings and emulation between hypercubic networks and for new network topologies have been an important and intensively studied research area =-=[6, 12, 15]-=-. In this subsection, we present efficient emulation algorithms for complete-CPNs under the all-port communication model. We also derive constant dilation embeddings and packings of trees, meshes, tor",UNK_UNK
31289112,30577259, algorithms. We want to focus on the performance of pure navigation operations when accessing the data. For this reason we have chosen a set of simple queries from the XPathMark benchmark (Q1,UNK_UNK
108613490,119852390,eight such that the height is minimized. Steinberg[15] and Schiermeyer[14] presented absolute 2-approximation algorithms for strip packing without rotations. Kenyon & Re?mila[11] and Jansen & van Stee=-=[8]-=- gave asymptotic FPTAS,UNK_UNK
21731184,20516513,"ng other trees in the same dimension. We've assumed that the roots of trees are linked together among dimensions; this won't add much to the computational power or cost of the network as discussed in =-=[14]-=-, but only is to simplify the notation and algorithm explanation. 4.2. The Algorithm The minimum spanning tree heuristic (MSTH), developed by Kou et al., finds potential Steiner vertices assuming that",UNK_UNK
22393184,21243636,"ogy (NIST) published the Digital Signature Algorithm (DSA) in the Digital Signature Standard [NIST00]. This standard requires use of Secure Hash Algorithm (SHA), specified in the Secure Hash Standard =-=[NIST95]-=-. The SHA algorithm takes a long message and produces its 160-bit digest; this method is known as hashing. Hash function is hard to invert, which means that given a hash value, it is computationally e",UNK_UNK
123093720,138524713," solution. The algorithm works well on mixed combinatorial problems whether it is discrete orscontinuous and is less susceptible to converge to a local optimal as compared to gradient search methodss(=-=Danalakshmi and Kumar, 2012-=-). The value of the chromosome as calculated using the objective function isscalled its fitness value. Genetic algorithms uses two operators namely crossover and mutation to generate a newspopulation ",UNK_UNK
5640430,5455508,"imulatingse CC interactions in the NOMAD detector. The deep inelasticse scattering has been simulated by the LEPTO [10] and JETSET [11] generators, while the detector simulation is based on the GEANT =-=[12]-=- package, to which a detailed 12 Table 2 Performance of the TRD identification algorithms for non-isolated particles inse CC Monte-Carlo simulated events. Identified (%) by Isolated particle ID Non-is",UNK_UNK
71934273,72944270,"pair, and the median taken over all the results. If there are no remaining simple integral ratio pairs, but there is still more than one PRI subset left, then an unfolded-velocity-matching algorithm (=-=Trunk and Brockett, 1993-=-) is used to compute the dealiased velocity. If only one clean PRI subset remains, then velocity dealiasing is not attempted. As mentioned earlier, since constant-PRI phase-code processing does not pr",UNK_UNK
28653565,27942250,"when the set of events in the target record does not exactly match those in another record. To accommodate unmatched events, we convert this into an assignment problem and use the Hungarian Algorithm =-=[12, 16]-=- to match events that produce the minimum distance. Consequently, the M&M measure is redefined as a combination of the number of mismatches and the distance. Furthermore, we believe that an interactiv",UNK_UNK
135519158,154140376,"is step is essential and important for defect prediction because it helps the learned classifier not to be biased to the majority class and thus it can improve the performance of the classifier [27], =-=[28]-=-. C. Feature Integration Deep Belief Network (DBN) is an advanced deep learning algorithm [9], [29], [10]. It consists of several Restricted Boltzmann",UNK_UNK
108362701,119529096,"ctly, thus making it a viable method for MHD. Next, we see how well this process does for a fusion application. 6. 2D ReducedMHD. The algorithm above was next applied to a more realistic test problem =-=[9, 10, 16, 21]-=-. From the papers by Chaco?n, Knoll, and Finn [9] and Philip [16], a reduced set of MHD equations is obtained. These equations simulate a ",UNK_UNK
132250955,150522268,"is section we show that the algorithm of Section 4 for bounded arboricity graphs can be implemented using only O(n + m) space. Using the fact that any graph on m edges has arboricity at most ? m (see =-=[8]-=-), we conclude that the amortized update time is O( ? m) even for arbitrary graphs.4 4Again we ignore additive terms that depend at most logarithmically on n. 10 insert {u,v}: 1. Run update-orientatio",UNK_UNK
37003596,38350963,ion algorithm ~,UNK_UNK
135425054,154035731,"hitectures,sPipelining, Instruction level parallelism, cache performance, memory hierarchy, cache oblivioussalgorithms, compiler optimization issues, self tuning libraries.sHigh Performance Computing =-=(4)-=-: Motivating applications, parallel architectures, shared-memorysparallel computing, distributed-memory parallel computingsGrid Computing (4): Definition and scope of grid computing, Globus GT 3 Toolk",UNK_UNK
128265904,145305916,"3 is used to classify objects[8]. Theswhole idea in the buildup of the ID3 algorithm issaccomplished through the top down search of particular setssto examine every attribute at each node in the tree =-=[12]-=-[13].sHere, a metric, Information gain, comes into play for thespurpose of attribute selection. Attribute selection is the mainspart of classification of given sets. Information gain enablessfor the m",UNK_UNK
56642159,57321731,ng algorithms,UNK_UNK
45933400,46753774,"shape of object. A case based classification algorithm is used for recognition of object. Next, Motion-based recognition method used for extract motion symmetry of moving objects for gait recognition =-=[5]-=-. For classification k-Nearest Neighbor rule [6] is adopted. Another approach was specific feature based method, Recurrent Motion Image (RMI) is a specific feature vector. It is proposed to estimate r",UNK_UNK
75965352,77824401," the states of the variables in clique c and separator s, respectively, and pc and ps are the marginal distributions for the clique and separator variables, respectively. The junction tree algorithm (=-=Lauritzen and Spiegelhalter, 1988-=-) uses this transformation to perform exact inference on the BN. We note that although we focus on BNs, our algorithms apply equally well to any representation that can be compiled into a junction tre",UNK_UNK
137573504,156430713," probably the simplest natural class of LPs where no strongly polynomial algorithm has been known. The existence of such an algorithm has been a well-studied and longstanding open problem 1 (see e.g. =-=[8, 3, 31, 23, 25]-=-) A strongly polynomial algorithm for the corresponding dual feasibility problem was given by Megiddo [19], but this is not applicable to flow maximization. A strongly polynomial algorithm for some re",UNK_UNK
15539761,14490616,"hough none of the boxes taken individually are. Indeed, one of the main interests in seeking for complex motifs directly lies in this fact. Another well known single motif detection algorithm is MEME =-=[12]-=-. It is, Like Cardon",UNK_UNK
31569449,30870171,", is employed in an authenticated encryption mode (e.g., CCM or GCM mode of operation). The numbers used below are based on the guidelines of the National Institute of Standards and Technology (NIST) =-=[20,21]-=-. In practice, it would be better to employ a low-cost encryption and integrity algorithm, which has a slightly lower security level, but is more efficient. The combined encryption and authentication ",UNK_UNK
196881229,232246018,"nt results. However, halo effects maysappear around strong edges and noise component in thesdark regions may get amplified after enhancement.sUnlike the aforementioned approaches, a few algorithmss[9]=-=[10]-=- adopt DCT-based approaches for the sake ofscompatibility with existing compression standards. Thesstrategy of most DCT-based approaches is to adaptivelysscale the DC coefficients and AC coefficients ",UNK_UNK
79448361,81904447,"he decision algorithm outputs C in case of an invalid claim. 4.2 Efficient Scheme Unfortunately, fair exchange protocols are costly since all known state-of-the-art optimistic fair exchange protocols =-=[4, 3, 52, 53, 59, 10, 7]-=- employ a costly primitive called verifiable escrow (or verifiable encryption) [24, 20]. We will observe this performance issue in Section 5. Remember that optimistic fair exchange protocols employ a ",UNK_UNK
175436106,201410923,"he literature, subspace linear predictor equation have been described in several variations. For instance, in algorithms presented by Favoreel and De Moor [34], Favoreel et al. [35] and Kadali et al. =-=[53]-=-, the authors utilized the following form of subspace predictor equation: y?f = Lwwp + Luuf (2.1) where y?f is the future output prediction, wp is the past input and output, uf is the future input, an",UNK_UNK
80677141,83388995,"Q), based on the Q-ary splitting algorithms [2], [3], for collision resolution instead of binary exponential backoff (BEB). While many wired or wireless home networking technologies have been studied =-=[4]-=-",UNK_UNK
83011828,86184944,"or the development of our algorithm, and elaborate more on the essential difficulty in extending them to the analog setting. The difference between sampling in general SI spaces and our previous work =-=[21]-=- is also highlighted. In Section V we present our strategy for CS of SI analog signals. Some examples of our framework are discussed in Section VI. II. BACKGROUND: SAMPLING IN SI SPACES Traditional sa",UNK_UNK
132435006,150721531,"ech performance has been qualitativelysrelated with PD at least since the beginning of the 1960ss[3], however, only recently strong evidence has emergedslinking speech degradation with PD progression =-=[5]-=-, [6].sThose studies prompted us to investigate the statisticalsmapping of a range of classical speech signal processingsalgorithms (known as dysphonia measures in the jargon ofsthe speech literature)",UNK_UNK
10489676,9885091,"ts, and another with very small roots. Splitting is used to obtain extremely fast theoretical algorithms (see Schonhage [45, 46], Kirrinis [21], Neef and Reif [29], Bini and Pan [5], Mourrain and Pan =-=[28]-=-, Pan [33, 34, 35], Pan et alli [36], Malajovich and Zubelli [25]). The main practical difficulty for those algorithms seems to be the large precision required by Graeffe iteration. Also, those algori",UNK_UNK
78533293,80828745,"h generation. Alliez et al. [1] describe a variational technique for mesh generation that couples Delaunay refinement with a relaxation process for vertex locations. This algorithm and later variants =-=[31, 32, 34, 37]-=- base their energy minimization on a sizing field for particle density coupled with an energy minimization grounded in the notion of a centroidal Voronoi diagram [14] and its dual, the optimal Delauna",UNK_UNK
124230633,140062576,"tialization. It could be also interesting to cleverly generate the initial population in order, for example, to reduce the search space by leading the metaheuristic to promising area. For example, in =-=[28]-=-, Ramsey et al. propose to initialize a genetic algorithm with case-based reasoning in a tracker/target simulation with a periodically changing environment. Case-based initialization allows the system",UNK_UNK
23498441,22458275,parture times. Szymanski and Shenoy show that clock schedules can be verified using a simple polynomial time algorithm modeled after the Bellman-Ford shortest path algorithm [23]. Lockyear,UNK_UNK
10916090,10269589,"nor starvation can occur, if at least one right and one left philosopher are present at the table. In fact, under this condition, no circular waiting chains can be reached during the computation (see =-=[14]-=- for more details on the proof of the correctness of the algorithm). The way we implement the right-left algorithm consists in representing each philosopher and each fork as an actor. We assume a fixe",UNK_UNK
126940258,143558776,he constant input stream fromsthe camera is processed by the finger detection andsquality assurance algorithms that is adapted for videosstream input of the camera from the prior work ofsStein et al. =-=[SC-2012]-=- to detect the Region of Interest (ROI) and determine the quality ofsthe sample. The amount of the processed frames (fingerphotos) per second is limited bysthe processing power of the CPU. Frames that,UNK_UNK
30887221,30171092,"oating point based rain-falling watershed algorithm and a region adjacency graph based multi-scale region merging (Chen et al. 2004; Chen et al. 2006), multiscale object-specific segmentation (MOSS) (=-=Hay et al. 2005-=-), segmentation based on the Gaussian Hidden Markov Random Field model (Gigandet et al. 2005) and automatic segmentation of H-res satellite imagery by integrating texture, intensity and color features",UNK_UNK
79847244,82359406,ct such misbehavior is therefore desirable. WATCHERS system detects disruptive routers passively via a distributed monitoring algorithm that detects deviations from a ,UNK_UNK
25613328,24768866,", then, are the ramifications for Homeland Security? The answers can be categorized roughly as technical, legal, and attitudinal. In the area of technology and research, the National Research Council =-=[9]-=- developed the following recommendations: ? ? ? ? ? ? Develop more effective machine-learning algorithms for data mining, especially across the entire plane of multi-media file types. Explore new meth",UNK_UNK
74943671,76674973," broader class of chains. Their class does not include the M/M/k/setup, however, which is more complicated because the transition (setup) rates are not independent of the number of jobs in system. In =-=[177]-=-, the authors derive the explicit rate matrix for a broader class of chains than that in [178], in terms of infinite sums. The authors also provide an algorithm for deriving the rate matrix in closed ",UNK_UNK
7970204,7617673,"ers operate on the corresponding small space. Pentium 's Alpha 21164 =-=[33]-=- and MIPS R4600 [14]. Both new implementations were designed from scratch. L4/Pentium, L4/Alpha and L4/MIPS are different -kernels with the same logical API. However, the -kernel-internal algorithms a",UNK_UNK
38861124,40330022,"ications in logistic, transportation and routing [15], [69], [68], [27], in production planning [45], [86] and inventory control [68], [27], in network design and traffic routing [2], [13],[19],[28], =-=[40]-=-, [58], [60], [75], [76], and in cutting and placement problems [72], [73], [79], [81], [82], [87]. Building on this experience, we plan to find our motivation for algorithmic developments in the stud",UNK_UNK
123019362,138429222,"ational Laboratory Abstract GPCG is an algorithm within the Toolkit for Advanced Optimization (TAO) for solving bound constrained, convex quadratic problems. Originally developed by More and Toraldo =-=[19]-=-, this algorithm was designed for large-scale problems but had been implemented only for a single processor. The TAO implementation is available for a wide range of high-performance architecture, and ",UNK_UNK
85711919,89469987,"ly inspection of long ECG recording, where the use of automatic algorithms represents a significant help for diagnostic. Many algorithms for ECG classification were developed in the last decade (e.g. =-=[2, 3, 4]-=-), but only few of them have completely comparable methodologies and therefore results, although AAMI recommendations [5] have been available since 1998 for easing this problem. From those articles, s",UNK_UNK
1562652,1475204,"nt time by starting the algorithm with a screening procedure which, at an initial cost of O(n 2 ), produces a feasibility matrix that contains information about feasible edge exchanges. Subsequently (=-=Solomon, 1987-=-) proposed a search procedure based on a tailored updating mechanism, while (Savelsbergh, 1990; Van der Bruggen, Lenstra and Schuur, 1993; Kindervater and Savelsberg, 1997) presented a lexicographic s",UNK_UNK
187136094,218038277,"s compared to the non-dominated sorting geneticsalgorithm (NSGAII) used to solve the same problem showing that using CA leads to ashuge saving on the computation cost while attaining sound solutions (=-=Guo et al., 2007-=-b).sThe paper, however, failed to show that CA can compete with heuristic search methods,ssuch as GA used in this work, on the optimality issues. The CA solutions were, in fact,sinferior to those obta",UNK_UNK
7170282,6860312,"block decomposition, extended to block-specific algorithms by Fischer and Probert [4]. The third is George's nested dissection method [3] for matrix problems. A description is given by George and Liu =-=[6]-=-. The last, a recent problem impacted by this representation, is that of updating an aggregate structure in a functional language. Hudak [7] proposes specific primitives for sequentially stored aggreg",UNK_UNK
58046544,58762651,"arks and Future Work In this paper we have presented DyRT, a broadcasting algorithm based on random trees with dynamic out degree, which can be used to improve load-balancing in one-hop DHTs, such as =-=[5]-=-. The experimental results provided, in particular those concerning the use of the algorithm to broadcast node arrivals and departures in an one-dht, do support that claim. It is also been shown that ",UNK_UNK
27441567,26742502,"d Vainio (2001) even suggest simultaneous use of 2D and 3D maps. 1.6.7 Routing Given a topological street database, routing functionality can be implemented for example using the A* search algorithm (=-=Hart et al. 1968-=-). When start and end points are set, a route along the streets can be calculated and visualised. Figure 8 presents a route with start and end points marked by arrows and the route visualised as a sem",UNK_UNK
15368002,14328952,"ion is not likely to improve the generalization ability of nearest neighbor classifiers. Let us briefly compare the simulation results in Table 4 with those by ten classification methods reported in (=-=Weiss and Kulikowski, 1991-=-). The 96.9% classification rate for the iris data set in Table 4 is better than six methods (e.g., 96.7% by the back-propagation algorithm). The 85.7% classification rate for the appendicitis data is",UNK_UNK
134386222,152877366," i) they are essentially still (regularized) gradient-based methods; ii) as proximal-gradient algorithms, they require good and global knowledge of some and parameters; and iii) except for [9], [10], =-=[12]-=-, [26], they are proved to converge only when is convex. Indeed, to date there are no methods that are parallel and random and that can be applied to nonconvex problems. For this reason, and also beca",UNK_UNK
22254983,21091784,"lerance we desire, but these functions are limited in their scope. One example of a semi-lattice function is the iterated OR of the Flajolet-Martin algorithm. Second, the parallel web automaton model =-=[18]-=- is close in spirit to our model. In that model every node and directed edge is an automaton; each node reads its incident edges symmetrically and each edge reads its two endpoints asymmetrically. How",UNK_UNK
114376872,127444928,"grams [6]. Lin et al. [4] gives a linear-time algorithm for determining an optimal refueling policy given a fixed path and relate the problem to the bounded-inventory economic lot-sizing problems [1] =-=[5]-=-. Given a general transportation network of n vertices and the all-pairs shortest-distance information, Khuller et al. [3] provides algorithms for (i) finding all-pairs optimal refueling policies give",UNK_UNK
77740,77522,"ndardized use of the accuracy to assess the merit of a system (see e.g. [17]), as well as to compare di erent classi er learning algorithms to decide which one should be used preferentially (see e.g. =-=[22]-=-). Following this trend, we question again the replacement of the accuracy itself by other performance measures. However, apart from our purely theoretical standpoint on this question, we deem our app",UNK_UNK
64467174,65693620,"mentation of depth maps obtained from a stereo real time algorithm. In our previous work on inertial sensor data integration in vision systems, the inertial data was directly used with the image data =-=[5]-=-[6][7]. In this work we use the inertial data to perform a fast segmentation of pre-computed depth maps obtained from the vision system. The map registration technique proposed in this article uses a ",UNK_UNK
13148040,12278283," supervised learning techniques, that converge more quickly and more reliably than ordinary gradient descent techniques. In our implementation, we use the Rprop algorithm for fast supervised learning =-=[8]-=-. The training of the pattern set is repeated for several epochs (=complete sweeps through the pattern set), until the pattern set is learned succesfully. 3.3. Sample setting of costs Here, we will gi",UNK_UNK
115891965,129469421,"rone to oversegmentation, separating single cells into multiple regions. An example is shown in Fig. 2M-P. Several variations of the watershed algorithm have been successfully applied to cell images (=-=Pinidiyaarachchi and Wahlby, 2005-=-; Wahlby and Bengtsson, 2003). Both the simple threshold and watershed methods rely on the generation of a binary mask by identifying an optimal threshold that can separate cells from background. In s",UNK_UNK
25207700,24318057," backbone nodes form a CDS with high probability. The value of B is also determined based on experimental data. Grid: Each node has at least B neighboring backbone neighbors. Deterministic algorithms =-=[2,5,6,9,10,12]-=- guarantee a CDS in connected networks. They usually select fewer backbone nodes than probabilistic schemes, because their selections are ",UNK_UNK
76607277,78602438,"vant to our work. In the paper, we present a bandwidth guaranteed shortest path scheduling and routing algorithms in WMNs. 3. Model and assumptions We use similar network architecture as described in =-=[6]-=-. The wireless router is equipped with a traffic aggregation access point that provides connectivity to end user mobile states within its coverage area. The wireless routers form a multi-hop wireless ",UNK_UNK
143095217,162262448,"ory and is a very powerful tool to deal with nonconvex and/or nonsmooth objective functions. Recent works include IRLS for minimizing the ?x??? = ?n i=1 |xi|? with 0 < ? ? 1 in sparse signal recovery =-=[16, 15, 18, 22, 21, 25, 36, 37, 28]-=- and for minimizing the ?X?? in low-rank matrix recovery [30, 20, 26, 29]. The connection of IRLS with other well-known algorithms was discovered as well. For example, work [18] pointed out that IRLS ",UNK_UNK
44053515,45072927,"mate the heterogeneous solution accurately in the regime of validity of homogenization by using discretizations with a length scale h that is large compared to the correlation length: h ? ?; see e.g. =-=[1, 2, 20, 21, 40]-=-. A possible application of the explicit expression for the correctors is to see whether these algorithms can capture the central limit correction to the solutions to the random partial differential e",UNK_UNK
8957409,8508602,"is topic would need an in-depth discussion of typesetting algorithms, which would go beyond the scope of the present paper. 18 Creating diagrams is now supported by the mouse-driven PC-program TEXcad =-=[28]-=-. 19 BIBTE X. will automatically create a bibliography from a bibliographic database, converting entries to a specific bibliographic style (for details see [29]). 20 Though some efforts were made to e",UNK_UNK
191155364,223814893," in [8]. References[9], a novel hybridstransmission scheme combining with HARQ, AMC and cooperative diversity was developed.sMardani used a searching algorithm to maximize spectral efficiency (SE) in =-=[10]-=-, considered thessource and relay nodes choosing different sending rates respectively. However, they did notsconsider the signal combination at destination. Hatem evaluated the delay experienced by Po",UNK_UNK
20237612,19040248,"m the Find Set and the entire Near Set which approach constant time in practice. As such, the performance for the proximity determination is determined by the number of disk I/Os. The costs for steps =-=[1]-=- and [2] are discussed in sections 4.2 and 4.3 respectively. Finally section 5 discusses index updating. 4 Paging Algorithms Step [1] in figure 1 requires us to obtain the encoded subgraph representin",UNK_UNK
79835143,82344839,"n distributed systems whose correct behavior does not depend on a pre-defined initial state. Indeed, self-2 1 Introduction stabilizing algorithms have been used as the kernels of the self-organizing =-=[6]-=- and self-healing wireless sensor networks [7]. Similarly, the formalization frameworks [8, 9, 10] of the various self-* properties of autonomic computing systems essentially mirror that of self-stabi",UNK_UNK
129450206,146940365,"g. Since the construction of G? depends on the choice of S, and this choice depends on the random IDs, G? and the permutation on V induced by the IDs are not independent. We now adapt the analysis of =-=[10]-=- to our setting and show how to remedy the probabilistic dependencies created by our algorithm. In the following, denote by T the FRT tree specified by the LE lists on G?. Lemma 4.9. For each v, u ? V",UNK_UNK
32515383,32030397,"the rest of the paper, we suppose that we have constructed an ensemble (?1, . . . , ?r) of r possibilistic classifiers using some of the methods described in Sec. 2.1. Classifier selection algorithms =-=[8, 9, 10]-=- use some criterion to determine which classifier is most suitable for the current pattern, and the output of this classifier is taken as the final result. The criterion for selection can be some glob",UNK_UNK
181347701,209804401," Programming approximation (LP), and Greedy Heuristic algorithm (GH) with the reliable and realtime routing (RRC) approach that Han et al. proposed in [26] and Dijkstra",UNK_UNK
6315448,6090326,"ncept lattice (see Wille [21]). For example the lattice of maximal antichains of a poset e P is isomorphic to the concept lattice of the context (P; P; 6? P ). Bordat in [5], and Ganter and Reuter in =-=[10]-=- give a general algorithm which can be used to generate all concepts of a context. For the specific problem of the computation of the lattice of maximal antichains, the most efficient algorithm was, u",UNK_UNK
93284161,99121564,"topocluster (tower) with respect to the primary vertex of interaction. 7.2 Frequency of merged jets A detailed study of the frequency of tt? events with a jet merger has already been done [14], [15], =-=[16]-=-. The analysis has been done using the cone 0.4 tower jet algorithm which sums all the tower 4-vectors within a radius of R = ? ?2 + ?2 = 0.4. One must however keep in mind that different jet algorith",UNK_UNK
31827575,31161571,"nant (Kohler, 1993). Genetic siblings can be verified by DNA sequencing, while functional siblings can be validated by competition binding experiments between members within a group or across groups (=-=Wagener et al., 1983-=-; Gannon and Lane, 1990; Kuroki et al., 1990, 1992). A hierarchical clustering algorithm (described in Materials and methods) was used to analyze the 69-by9-binding matrix generated by the differentia",UNK_UNK
40741895,42383369,"-AdapSS-DE [9, 10] pPOEMS 159 319 558 51 173 500 609 674 894 1105 pPOEMS [17, 20] Basic RCGA 3.3 10 49 8.0 29 206 994 1278 2857 15260 Basic RCGA [24] SPSA 469 1759 55199 8901 96e-2/1e5 . . . . . SPSA =-=[13]-=- BBOB 2010: Comparison Tables of All Algorithms on All Noiseless Functions15inria-00516689, version 1 - 10 Sep 2010 RT n",UNK_UNK
95094862,101511298,"k that are ofsconcern, but also the natural limitations that these networksssuffer from, such as limited bandwidth and power. To dealswith such issues a number of routing protocols have beensproposed =-=[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]-=-.sThere has been a lot of work on developing reactivesrouting algorithms for ad hoc networks [3, 10, 12]. Most ofsthese algorithms consider finding the shortest path fromssource to destination in buil",UNK_UNK
9703108,9174701,"he maximum relative to all prefixes of an array of elements [Sch87] and [BSV88] (the prefix-maxima problem), merging two sorted lists [Kru83] and [BH85], finding the convex hull of a monotone polygon =-=[BSV91]-=-, and finding all nearest neighbors in a convex polygon [SV90]. Note that all merging algorithms that are mentioned in this paper may be implemented on a CREW PRAM. String matching: For some family of",UNK_UNK
5890803,5691779,"230,117 Table 2. ATMR verification with VIS The &quot;folk&quot; wisdom is that the linear temporal logic model checking is PSPACE-complete [7], while the branching time temporal logic model checking =-=is linear [3]-=-. This obviously makes the SPIN verification less efficient than that of VIS. However, SPIN uses an on-the-fly model checking algorithm [5] which does not construct the whole state space at the beginn",UNK_UNK
146242184,164857961,"vely the crown age (or under some prior distribution thereof). This is in contrast with random tree models that are stationary in time, as those used in population genetics (e.g., Kingman coalescent (=-=Kingman, 1982-=-)). Furthermore, based on the CPP representation, fast simulation algorithms for phylogenetic trees with stem age T and additionally fixing or not fixing the number of species n were developed: essent",UNK_UNK
172303009,196923214,"tical algorithm are explained in the following subsections. 4.2.1 Distribution Vector Creation Using Undersampling Undersampling techniques have been used to measure jitter of high speed applications =-=[90]-=-. The idea of undersampling technique is illustrated in Figure 5.1. In Figure 5.1 (a), the period of the data signal is given as T and the period of the sampling clock is given as T +?T . Since the sa",UNK_UNK
19928045,18735410,"blem is well known in computational geometry and several optimal algorithms are available [4]. However, the mesh overlay usually produces many times as many triangles and vertices as the input models =-=[3]-=-, [5]",UNK_UNK
26132652,25332452,"e same non-solution area twice. And the algorithm guarantees the completeness of test generation and redundancy identification without the use of a decision tree. Fig. 1. Algorithm for choosing r max =-=[11]-=- III. DEMONSTRATING FAULT PROPAGATION LEARNING In principle, the problem of test generation is solved using precise implication techniques. Observability constraints can always be expressed in terms o",UNK_UNK
15073306,14051244,"des are weighted by the coefficients ?. The output units are linear calculating the weighted sum of their inputs in accordance with (5). Concerning the training algorithms of RBF networks we refer to =-=[6]-=-. The universal approximation property of certain RBF networks has been proved by several authors [11, 12, 13]. These results differs slightly regarding the applied conditions for the radial function ",UNK_UNK
19424142,18235961,"ssed. Thus more researchers began studying the case that allows all possible bids and aims to solve the problem to optimality, or near optimality. Algorithms are proposed based on intelligent search (=-=Sandholm, 1999-=-; Fujishima et al., 1999; Sandholm and Suri, 2000), as well as stochastic local search (Hoos and Boutilier, 2000). Only the intelligent search methods are guaranteed to yield the optimal solution, whe",UNK_UNK
10574904,9963173,"e &quot;ideal&quot; decision trees. Quinlan has suggested that his windowing algorithm might be used as a way of introducing randomization into C4.5, even though the algorithm was designed for another=-= purpose (Quinlan, 1993-=-a). (The windowing Murthy, Kasif & Salzberg algorithm selects a random subset of the training data and builds a tree using that.) We believe that randomization is a powerful tool in the context of dec",UNK_UNK
142854761,162065227,"ploy a number of different cutting plane algorithms to automatically strengthen formulations: Gomory Mixed Integer (GMI) Cuts [34], Mixed Integer Rounding cuts [38], Knapsack Covers [14], Flow-covers =-=[39, 40]-=-. The positive impact of these different methods on the solution algorithms for MILP have been evaluated in many independent computational studies for example [16]. A central concept in cutting planes",UNK_UNK
5608361,5424580,"]. There have been many algorithms proposed for the explicit construction of feasible paths; they include search based method [1, 13], cyclic input [14, 17], optimal control [9], path space iteration =-=[23, 26, 8]-=-, and many others. Stabilization: This problem addresses the design of a (full-state) feedback loop stabilizing the nonholonomic system about an arbitrary point in the state space. It has been shown i",UNK_UNK
54693397,55224992,"vergence rate and sensitivity to low sampling rates. Output Feedback In this section, we present the output feedback adaptation of the Model Predictive Control based treatment scheduling algorithm of =-=[49]-=-. Output-feedback Model Predictive Control recursively solves a finite-horizon optimal control problem, applying the first sample of each optimal control solution before resampling the system. Conside",UNK_UNK
121056646,136059781,".08 0.10 0.02 0.04 0.06 0.08 0.1 G EM PL P Smoothing Method Normalized Objective Figure 3. Comparison of our smooth-optimal method against (left) the dual decomposition method of Komodakis & Paragios =-=(2009)-=-, and (right) LP relaxation algorithm of Globerson & Jaakkola (2007) on protein design dataset (Yanover et al., 2006). tasks, we assume that the slaves are the faces of the grid (4-tuples of nodes and",UNK_UNK
139612288,159080849,"e software effort aresharmful to software companies. Most commonly usedstechniques for software cost estimation are the algorithmicsmodels such as COCOMO [2][3][4], IBM-FSD [5],sPUTNAM-SLIM [6], SPQR =-=[7]-=- and function points analysiss[8][9]. Constructive Cost Model (COCOMO) is proposed tosbe extended by incorporating the concept of fuzziness intosthe measurements of cost drivers; fuzzy set theory is u",UNK_UNK
25566487,24717263,"ation [20,93,111,203], video stabilization [81], and video compression [95,114]. More sophisticated image registration algorithms have also been developed for medical imaging and remote sensing ",UNK_UNK
143592,140800,"regions of attraction, the form of the finite level sets, the barriers in the landscape do not matter for the result. Algorithms A profound discussion and classification of algorithms can be found in =-=[12]-=-. According to [5], one can roughly distinguish two major approaches: 1. Deterministic methods which aim at guarantee to approach the global optimum and therefore require a certain mathematical struct",UNK_UNK
